Id,Expected
train_3784,vault
train_3785,dome_outer
train_3786,dome_inner
train_3787,apse
train_3788,altar
train_3789,flying_buttress
train_3790,gargoyle
train_3791,gargoyle
train_3792,dome_outer
train_3793,apse
train_3794,vault
train_3795,bell_tower
train_3796,dome_outer
train_3797,column
train_3798,column
train_3799,bell_tower
train_3800,stained_glass
train_3801,altar
train_3802,dome_outer
train_3803,stained_glass
train_3804,gargoyle
train_3805,flying_buttress
train_3806,flying_buttress
train_3807,flying_buttress
train_3808,gargoyle
train_3809,column
train_3810,gargoyle
train_3811,stained_glass
train_3812,stained_glass
train_3813,apse
train_3814,gargoyle
train_3815,bell_tower
train_3816,altar
train_3817,stained_glass
train_3818,gargoyle
train_3819,stained_glass
train_3820,apse
train_3821,column
train_3822,apse
train_3823,bell_tower
train_3824,altar
train_3825,gargoyle
train_3826,column
train_3827,gargoyle
train_3828,stained_glass
train_3829,dome_outer
train_3830,apse
train_3831,column
train_3832,vault
train_3833,dome_outer
train_3834,bell_tower
train_3835,column
train_3836,altar
train_3837,bell_tower
train_3838,flying_buttress
train_3839,column
train_3840,bell_tower
train_3841,gargoyle
train_3842,column
train_3843,dome_inner
train_3844,stained_glass
train_3845,apse
train_3846,column
train_3847,bell_tower
train_3848,column
train_3849,vault
train_3850,dome_inner
train_3851,altar
train_3852,column
train_3853,dome_inner
train_3854,column
train_3855,dome_outer
train_3856,bell_tower
train_3857,gargoyle
train_3858,column
train_3859,gargoyle
train_3860,gargoyle
train_3861,gargoyle
train_3862,dome_outer
train_3863,stained_glass
train_3864,gargoyle
train_3865,vault
train_3866,column
train_3867,altar
train_3868,gargoyle
train_3869,stained_glass
train_3870,bell_tower
train_3871,column
train_3872,column
train_3873,column
train_3874,column
train_3875,bell_tower
train_3876,bell_tower
train_3877,gargoyle
train_3878,bell_tower
train_3879,column
train_3880,gargoyle
train_3881,altar
train_3882,bell_tower
train_3883,altar
train_3884,altar
train_3885,dome_inner
train_3886,gargoyle
train_3887,column
train_3888,column
train_3889,flying_buttress
train_3890,flying_buttress
train_3891,flying_buttress
train_3892,stained_glass
train_3893,vault
train_3894,altar
train_3895,gargoyle
train_3896,altar
train_3897,stained_glass
train_3898,gargoyle
train_3899,bell_tower
train_3900,bell_tower
train_3901,bell_tower
train_3902,flying_buttress
train_3903,dome_outer
train_3904,column
train_3905,stained_glass
train_3906,gargoyle
train_3907,gargoyle
train_3908,dome_outer
train_3909,altar
train_3910,column
train_3911,dome_inner
train_3912,bell_tower
train_3913,vault
train_3914,dome_outer
train_3915,stained_glass
train_3916,flying_buttress
train_3917,dome_outer
train_3918,altar
train_3919,column
train_3920,gargoyle
train_3921,flying_buttress
train_3922,vault
train_3923,vault
train_3924,altar
train_3925,column
train_3926,dome_outer
train_3927,apse
train_3928,column
train_3929,column
train_3930,apse
train_3931,dome_outer
train_3932,vault
train_3933,column
train_3934,column
train_3935,stained_glass
train_3936,bell_tower
train_3937,flying_buttress
train_3938,vault
train_3939,gargoyle
train_3940,apse
train_3941,dome_inner
train_3942,dome_outer
train_3943,stained_glass
train_3944,bell_tower
train_3945,altar
train_3946,apse
train_3947,column
train_3948,apse
train_3949,bell_tower
train_3950,bell_tower
train_3951,gargoyle
train_3952,vault
train_3953,apse
train_3954,column
train_3955,apse
train_3956,vault
train_3957,bell_tower
train_3958,apse
train_3959,column
train_3960,vault
train_3961,dome_inner
train_3962,column
train_3963,column
train_3964,bell_tower
train_3965,altar
train_3966,column
train_3967,dome_outer
train_3968,column
train_3969,column
train_3970,altar
train_3971,altar
train_3972,gargoyle
train_3973,apse
train_3974,column
train_3975,vault
train_3976,vault
train_3977,gargoyle
train_3978,stained_glass
train_3979,vault
train_3980,column
train_3981,altar
train_3982,dome_outer
train_3983,dome_outer
train_3984,vault
train_3985,gargoyle
train_3986,vault
train_3987,gargoyle
train_3988,stained_glass
train_3989,bell_tower
train_3990,column
train_3991,gargoyle
train_3992,vault
train_3993,vault
train_3994,gargoyle
train_3995,altar
train_3996,vault
train_3997,bell_tower
train_3998,column
train_3999,dome_outer
train_4000,stained_glass
train_4001,column
train_4002,gargoyle
train_4003,altar
train_4004,bell_tower
train_4005,apse
train_4006,gargoyle
train_4007,gargoyle
train_4008,vault
train_4009,stained_glass
train_4010,column
train_4011,gargoyle
train_4012,vault
train_4013,gargoyle
train_4014,column
train_4015,dome_outer
train_4016,gargoyle
train_4017,stained_glass
train_4018,column
train_4019,column
train_4020,bell_tower
train_4021,vault
train_4022,column
train_4023,dome_outer
train_4024,dome_outer
train_4025,stained_glass
train_4026,vault
train_4027,flying_buttress
train_4028,dome_outer
train_4029,apse
train_4030,dome_outer
train_4031,gargoyle
train_4032,gargoyle
train_4033,gargoyle
train_4034,dome_outer
train_4035,stained_glass
train_4036,dome_inner
train_4037,column
train_4038,stained_glass
train_4039,stained_glass
train_4040,gargoyle
train_4041,dome_inner
train_4042,vault
train_4043,column
train_4044,gargoyle
train_4045,dome_inner
train_4046,vault
train_4047,bell_tower
train_4048,altar
train_4049,stained_glass
train_4050,vault
train_4051,stained_glass
train_4052,stained_glass
train_4053,column
train_4054,bell_tower
train_4055,vault
train_4056,gargoyle
train_4057,vault
train_4058,gargoyle
train_4059,altar
train_4060,flying_buttress
train_4061,stained_glass
train_4062,column
train_4063,column
train_4064,gargoyle
train_4065,vault
train_4066,altar
train_4067,bell_tower
train_4068,bell_tower
train_4069,vault
train_4070,column
train_4071,dome_inner
train_4072,altar
train_4073,column
train_4074,column
train_4075,gargoyle
train_4076,column
train_4077,apse
train_4078,bell_tower
train_4079,column
train_4080,gargoyle
train_4081,column
train_4082,column
train_4083,column
train_4084,vault
train_4085,dome_outer
train_4086,altar
train_4087,stained_glass
train_4088,column
train_4089,dome_inner
train_4090,vault
train_4091,bell_tower
train_4092,altar
train_4093,gargoyle
train_4094,bell_tower
train_4095,bell_tower
train_4096,gargoyle
train_4097,column
train_4098,apse
train_4099,stained_glass
train_4100,stained_glass
train_4101,apse
train_4102,bell_tower
train_4103,dome_outer
train_4104,gargoyle
train_4105,stained_glass
train_4106,flying_buttress
train_4107,gargoyle
train_4108,apse
train_4109,gargoyle
train_4110,dome_inner
train_4111,apse
train_4112,gargoyle
train_4113,gargoyle
train_4114,stained_glass
train_4115,bell_tower
train_4116,gargoyle
train_4117,dome_outer
train_4118,altar
train_4119,vault
train_4120,bell_tower
train_4121,bell_tower
train_4122,dome_inner
train_4123,stained_glass
train_4124,dome_outer
train_4125,column
train_4126,apse
train_4127,dome_inner
train_4128,stained_glass
train_4129,stained_glass
train_4130,vault
train_4131,vault
train_4132,altar
train_4133,column
train_4134,gargoyle
train_4135,vault
train_4136,stained_glass
train_4137,stained_glass
train_4138,vault
train_4139,bell_tower
train_4140,gargoyle
train_4141,gargoyle
train_4142,dome_outer
train_4143,stained_glass
train_4144,gargoyle
train_4145,stained_glass
train_4146,stained_glass
train_4147,altar
train_4148,flying_buttress
train_4149,altar
train_4150,apse
train_4151,column
train_4152,stained_glass
train_4153,column
train_4154,stained_glass
train_4155,gargoyle
train_4156,dome_inner
train_4157,stained_glass
train_4158,column
train_4159,bell_tower
train_4160,bell_tower
train_4161,apse
train_4162,stained_glass
train_4163,dome_outer
train_4164,flying_buttress
train_4165,stained_glass
train_4166,column
train_4167,stained_glass
train_4168,altar
train_4169,altar
train_4170,vault
train_4171,gargoyle
train_4172,column
train_4173,dome_outer
train_4174,dome_outer
train_4175,vault
train_4176,vault
train_4177,dome_outer
train_4178,vault
train_4179,column
train_4180,vault
train_4181,gargoyle
train_4182,gargoyle
train_4183,dome_inner
train_4184,vault
train_4185,dome_outer
train_4186,bell_tower
train_4187,stained_glass
train_4188,stained_glass
train_4189,bell_tower
train_4190,altar
train_4191,apse
train_4192,altar
train_4193,stained_glass
train_4194,gargoyle
train_4195,gargoyle
train_4196,dome_inner
train_4197,vault
train_4198,vault
train_4199,vault
train_4200,gargoyle
train_4201,bell_tower
train_4202,gargoyle
train_4203,dome_inner
train_4204,altar
train_4205,dome_outer
train_4206,gargoyle
train_4207,gargoyle
train_4208,gargoyle
train_4209,column
train_4210,gargoyle
train_4211,flying_buttress
train_4212,flying_buttress
train_4213,dome_inner
train_4214,dome_inner
train_4215,column
train_4216,gargoyle
train_4217,dome_inner
train_4218,column
train_4219,apse
train_4220,column
train_4221,stained_glass
train_4222,gargoyle
train_4223,dome_inner
train_4224,stained_glass
train_4225,dome_inner
train_4226,dome_inner
train_4227,stained_glass
train_4228,gargoyle
train_4229,vault
train_4230,dome_outer
train_4231,vault
train_4232,dome_inner
train_4233,altar
train_4234,column
train_4235,column
train_4236,apse
train_4237,bell_tower
train_4238,vault
train_4239,apse
train_4240,gargoyle
train_4241,vault
train_4242,column
train_4243,column
train_4244,stained_glass
train_4245,bell_tower
train_4246,flying_buttress
train_4247,gargoyle
train_4248,altar
train_4249,dome_outer
train_4250,gargoyle
train_4251,gargoyle
train_4252,gargoyle
train_4253,dome_outer
train_4254,apse
train_4255,flying_buttress
train_4256,stained_glass
train_4257,vault
train_4258,gargoyle
train_4259,gargoyle
train_4260,gargoyle
train_4261,column
train_4262,gargoyle
train_4263,altar
train_4264,gargoyle
train_4265,stained_glass
train_4266,stained_glass
train_4267,dome_outer
train_4268,vault
train_4269,column
train_4270,bell_tower
train_4271,column
train_4272,bell_tower
train_4273,dome_outer
train_4274,dome_outer
train_4275,bell_tower
train_4276,gargoyle
train_4277,column
train_4278,flying_buttress
train_4279,column
train_4280,vault
train_4281,column
train_4282,column
train_4283,flying_buttress
train_4284,dome_outer
train_4285,stained_glass
train_4286,vault
train_4287,gargoyle
train_4288,altar
train_4289,flying_buttress
train_4290,dome_outer
train_4291,stained_glass
train_4292,column
train_4293,dome_outer
train_4294,stained_glass
train_4295,apse
train_4296,stained_glass
train_4297,bell_tower
train_4298,dome_outer
train_4299,gargoyle
train_4300,gargoyle
train_4301,altar
train_4302,gargoyle
train_4303,altar
train_4304,altar
train_4305,dome_outer
train_4306,column
train_4307,vault
train_4308,column
train_4309,column
train_4310,column
train_4311,column
train_4312,dome_outer
train_4313,column
train_4314,gargoyle
train_4315,dome_inner
train_4316,dome_outer
train_4317,bell_tower
train_4318,dome_inner
train_4319,dome_inner
train_4320,bell_tower
train_4321,altar
train_4322,column
train_4323,bell_tower
train_4324,column
train_4325,apse
train_4326,stained_glass
train_4327,dome_inner
train_4328,flying_buttress
train_4329,bell_tower
train_4330,column
train_4331,gargoyle
train_4332,gargoyle
train_4333,vault
train_4334,dome_outer
train_4335,dome_outer
train_4336,bell_tower
train_4337,gargoyle
train_4338,column
train_4339,gargoyle
train_4340,gargoyle
train_4341,altar
train_4342,stained_glass
train_4343,gargoyle
train_4344,column
train_4345,column
train_4346,dome_outer
train_4347,dome_inner
train_4348,vault
train_4349,column
train_4350,bell_tower
train_4351,stained_glass
train_4352,column
train_4353,column
train_4354,vault
train_4355,flying_buttress
train_4356,gargoyle
train_4357,vault
train_4358,bell_tower
train_4359,dome_inner
train_4360,dome_inner
train_4361,bell_tower
train_4362,vault
train_4363,flying_buttress
train_4364,stained_glass
train_4365,flying_buttress
train_4366,vault
train_4367,bell_tower
train_4368,flying_buttress
train_4369,gargoyle
train_4370,column
train_4371,flying_buttress
train_4372,altar
train_4373,column
train_4374,dome_outer
train_4375,stained_glass
train_4376,stained_glass
train_4377,stained_glass
train_4378,dome_inner
train_4379,bell_tower
train_4380,column
train_4381,bell_tower
train_4382,vault
train_4383,dome_outer
train_4384,dome_outer
train_4385,bell_tower
train_4386,apse
train_4387,dome_inner
train_4388,vault
train_4389,column
train_4390,vault
train_4391,vault
train_4392,dome_outer
train_4393,dome_outer
train_4394,flying_buttress
train_4395,stained_glass
train_4396,altar
train_4397,bell_tower
train_4398,column
train_4399,column
train_4400,altar
train_4401,flying_buttress
train_4402,bell_tower
train_4403,altar
train_4404,bell_tower
train_4405,stained_glass
train_4406,altar
train_4407,dome_inner
train_4408,altar
train_4409,column
train_4410,apse
train_4411,column
train_4412,stained_glass
train_4413,bell_tower
train_4414,vault
train_4415,flying_buttress
train_4416,column
train_4417,altar
train_4418,gargoyle
train_4419,gargoyle
train_4420,bell_tower
train_4421,bell_tower
train_4422,flying_buttress
train_4423,altar
train_4424,altar
train_4425,gargoyle
train_4426,column
train_4427,bell_tower
train_4428,dome_outer
train_4429,gargoyle
train_4430,bell_tower
train_4431,vault
train_4432,column
train_4433,dome_inner
train_4434,bell_tower
train_4435,gargoyle
train_4436,stained_glass
train_4437,bell_tower
train_4438,altar
train_4439,dome_outer
train_4440,gargoyle
train_4441,altar
